ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,ax5,ay5,az5,gx5,gy5,gz5,ax6,ay6,az6,gx6,gy6,gz6,ax7,ay7,az7,gx7,gy7,gz7,ax8,ay8,az8,gx8,gy8,gz8,ax9,ay9,az9,gx9,gy9,gz9,ax10,ay10,az10,gx10,gy10,gz10,ax11,ay11,az11,gx11,gy11,gz11,ax12,ay12,az12,gx12,gy12,gz12,ax13,ay13,az13,gx13,gy13,gz13,ax14,ay14,az14,gx14,gy14,gz14,label
-0.99,-1.29,-5.36,-79.81,-216.56,115.81,-0.47,-5.69,-12.89,-36.88,-40.31,9.63,-4.8,-3.99,-9.67,22.37,500.75,-218.69,-24.97,1.46,-2.84,-44.69,636.31,-57.25,-3.09,-1.41,10.96,97.37,59.44,2.75,0.99,2.25,3.63,44.69,-54.69,0.88,0.32,-0.93,-0.65,36.56,-68.94,27.25,0.46,-0.03,0.11,4.19,-54.88,32.81,-0.12,-0.26,0.23,3.87,-56.63,23.62,-0.17,-0.09,-0.21,-0.31,-46.44,23.25,-0.35,-0.21,-0.29,0.69,-42.56,23.94,0.02,0.12,-0.3,-17.06,-36.31,26.56,0.41,0.21,-0.32,3.19,-29.37,22.37,0.36,-0.02,-0.38,2.37,-10.0,13.88,0.14,-0.23,-0.29,-7.44,2.12,4.31,downSwap
-3.92,3.83,2.67,-70.81,-283.06,134.94,-1.86,-3.8,-8.21,-63.69,-288.81,111.44,-4.3,-8.28,-11.73,-7.87,-58.31,1.19,-13.69,1.91,-7.21,50.06,638.31,-263.94,-18.54,0.32,8.67,46.37,458.44,-50.5,-0.62,1.33,8.46,105.63,9.69,-15.38,-0.58,2.19,2.04,60.56,-61.69,3.44,0.12,-1.1,-1.65,25.88,-45.81,19.62,0.25,1.06,-0.23,10.38,-20.88,21.56,-0.21,-0.27,0.09,47.44,-18.19,10.81,-0.19,-0.66,0.28,8.44,-23.69,8.31,0.03,0.23,-0.13,-8.38,-17.37,5.37,0.1,0.17,-0.24,5.44,-8.88,-1.75,-0.03,0.14,-0.23,-8.0,0.37,-6.12,-0.15,0.18,0.08,-2.81,-1.31,2.37,downSwap
-6.25,5.05,4.85,-26.37,-229.06,126.19,-1.47,-1.54,-6.1,-85.81,-334.44,140.94,-1.07,-5.57,-14.93,-29.31,-122.81,45.75,-3.68,-8.23,-16.14,50.75,473.75,-223.62,-21.83,-2.71,0.7,-51.37,568.94,-92.94,0.16,1.7,8.37,122.69,53.87,-24.37,-0.57,1.29,2.11,29.63,-17.31,-8.25,-0.09,-0.67,0.14,63.38,-47.62,21.5,0.25,-0.22,0.13,46.5,-22.44,18.87,0.0,-0.52,-0.36,10.75,-22.5,9.19,0.11,-0.47,0.0,-1.25,-17.25,12.31,-0.02,-0.42,-0.04,23.44,-13.0,4.31,-0.07,0.69,-0.04,19.25,-12.88,3.75,0.21,0.19,-0.14,-1.69,-4.75,4.25,-0.3,0.1,0.45,5.81,-3.25,4.19,downSwap
-3.75,1.27,0.7,-69.75,-288.56,145.94,-0.77,-3.54,-8.62,-51.0,-239.56,105.5,-3.48,-5.43,-12.6,-7.69,52.44,-12.81,-11.59,2.24,-4.53,15.81,570.31,-241.0,-16.6,1.5,6.98,40.88,430.75,-85.44,-0.77,2.91,8.67,64.87,-4.5,9.25,0.48,1.94,2.04,31.62,-81.81,33.0,-0.68,-1.27,-1.33,7.94,-53.94,23.56,-1.03,0.21,0.04,-17.94,-33.38,13.56,-0.17,0.19,-0.27,7.81,-28.06,18.12,0.0,-0.5,-0.17,5.44,-13.69,7.44,-0.03,0.05,0.12,-1.31,-6.69,9.06,0.21,0.15,0.24,-3.56,-7.25,3.94,-0.04,0.38,0.06,22.37,-6.25,8.88,0.08,0.2,0.1,0.5,-9.38,9.25,downSwap
-0.41,-2.73,-7.24,-65.19,-315.75,145.38,-0.91,-3.07,-9.81,-12.75,-76.56,33.56,-3.96,-4.19,-8.52,-12.75,451.87,-218.06,-15.19,1.79,-5.71,-142.5,659.0,-124.0,-4.44,2.95,12.77,119.0,77.87,-15.69,-0.04,1.41,3.49,29.44,-57.56,14.31,-0.62,-1.45,-0.84,25.44,-67.94,28.75,0.14,1.01,0.33,21.25,-35.63,10.88,0.08,0.11,0.37,4.87,-28.31,9.19,0.45,0.22,0.31,24.44,-25.5,19.56,0.14,0.31,0.18,4.12,-16.31,11.94,-0.19,0.65,0.56,-11.0,-12.56,10.31,-0.15,1.16,0.89,-1.75,-20.31,19.5,0.34,0.53,0.57,-5.69,-28.06,25.44,0.47,0.26,0.31,-7.94,-28.69,24.31,downSwap
-5.1,5.37,5.04,-45.88,-187.19,113.56,0.22,-3.05,-6.86,-86.44,-304.44,148.94,-2.8,-8.0,-13.81,5.31,-100.25,39.69,-5.48,-4.95,-3.78,-18.37,661.94,-191.56,-17.49,2.42,4.66,35.88,503.12,-5.25,0.28,1.84,9.09,171.87,-12.75,-11.94,-0.63,2.92,2.49,25.75,-63.56,-2.44,-1.07,0.96,-1.04,27.62,-63.25,26.19,0.32,-0.13,-0.48,9.63,-34.19,22.81,-0.33,0.0,0.11,12.69,-26.75,16.75,0.14,-0.33,0.17,15.88,-22.56,5.75,0.0,-0.24,-0.09,16.06,-25.25,11.25,0.17,-0.15,-0.13,5.87,-19.81,10.38,0.1,0.5,-0.2,-0.56,-23.0,23.5,0.43,0.11,-0.03,-2.31,-17.87,26.25,downSwap
0.9,-2.57,-4.3,-97.31,-229.56,132.5,-1.07,-5.23,-10.15,-75.5,-122.75,20.62,-3.99,-7.84,-8.15,7.25,462.19,-221.5,-27.82,3.47,-3.5,1.87,614.63,-65.94,-1.43,-0.17,11.02,80.38,19.37,-0.31,-0.66,3.66,2.33,61.37,-58.13,10.06,-0.75,-1.08,-1.24,42.56,-68.87,28.94,-0.32,1.5,-0.32,44.63,-36.0,28.87,-0.26,-0.95,-0.64,-8.56,-12.19,17.12,-0.04,0.16,-0.25,-0.94,-7.31,8.06,-0.03,-0.14,0.03,5.75,5.06,0.88,-0.24,-0.22,0.39,0.37,5.5,-5.0,0.08,0.1,0.32,10.25,-4.31,2.81,0.13,0.07,0.3,8.75,-8.19,7.75,-0.05,0.4,0.05,14.69,-10.63,6.19,downSwap
-2.87,3.3,2.5,-40.88,-192.25,106.5,0.28,-1.86,-3.75,-82.5,-255.75,135.56,0.62,-4.55,-11.18,-38.19,-112.81,61.13,-1.57,-5.2,-11.07,-11.5,281.31,-145.69,-21.27,-3.32,-5.33,-135.0,628.06,-45.63,-4.46,4.38,12.31,124.19,65.37,-43.44,0.87,2.55,2.02,35.63,-49.44,3.75,-0.06,0.66,-1.09,29.87,-53.81,28.75,0.2,1.4,-0.32,19.06,-27.62,30.5,-0.21,-0.3,0.32,33.13,-43.31,28.69,0.3,-0.24,-0.46,8.13,-35.44,21.37,0.13,-0.29,-0.38,1.94,-15.56,7.06,0.27,-0.5,0.11,0.56,-8.56,2.94,-0.11,0.06,0.22,-11.12,-6.81,4.12,-0.01,0.83,0.07,3.44,-7.75,5.0,downSwap
-3.14,2.25,1.19,-62.25,-297.69,153.94,-1.56,-2.32,-7.31,-37.5,-274.12,134.0,-0.68,-6.38,-12.86,-17.62,36.63,-9.25,-6.79,-4.66,-9.38,31.94,547.63,-257.87,-19.19,0.3,3.49,67.0,505.63,-70.62,-1.08,2.49,9.45,82.19,20.0,-3.87,0.8,3.11,1.91,59.19,-75.0,17.75,0.34,0.45,-1.34,41.81,-76.75,30.75,0.44,0.17,-0.49,20.12,-42.88,31.44,-0.1,-0.9,-0.38,2.37,-28.81,17.37,-0.15,0.22,-0.15,-3.0,-7.75,6.19,-0.02,-0.65,-0.05,2.19,2.19,2.31,0.01,-0.11,0.14,-9.38,2.25,-3.56,0.27,0.27,0.2,-1.56,-0.19,1.75,0.08,0.25,0.12,5.87,-2.19,5.19,downSwap
-3.1,0.86,-0.63,-88.06,-321.06,145.25,-2.22,-3.09,-7.79,-15.38,-206.87,95.87,-1.14,-4.16,-9.94,-11.38,60.44,-15.06,-6.53,-3.1,-4.05,6.81,617.25,-239.44,-20.78,-1.66,1.07,54.44,537.5,-41.06,0.53,1.04,9.56,86.5,-12.88,6.06,0.43,1.96,1.07,28.19,-63.56,12.25,1.05,-0.67,-1.68,25.44,-63.5,41.06,0.14,-1.21,-0.25,-13.75,-42.56,30.0,-0.1,-0.29,0.04,-16.87,-42.5,35.81,-0.13,0.23,-0.28,0.06,-21.94,13.06,0.2,-0.49,-0.3,23.25,-13.25,4.06,-0.36,-0.16,-0.06,-7.19,-8.06,-5.5,-0.03,0.25,-0.1,5.87,-9.0,6.0,-0.07,-0.1,-0.04,0.56,-2.19,1.94,downSwap
-2.65,-2.65,-7.44,-86.94,-254.56,126.87,-1.69,-4.77,-11.75,10.13,1.56,32.13,-5.43,-5.39,-6.94,-1.37,581.56,-235.75,-24.74,-1.89,-3.81,79.25,542.06,-81.12,-0.62,4.16,9.02,105.25,-23.87,7.31,1.19,1.79,1.11,50.81,-60.06,14.13,-0.25,-0.74,-0.51,7.0,-48.19,18.19,0.52,0.81,0.25,0.06,-17.75,5.94,-0.69,0.48,0.12,16.31,-0.94,-0.25,0.0,0.31,-0.17,-0.06,-9.0,4.06,0.0,0.17,0.2,9.19,-9.69,1.12,-0.13,0.21,0.02,10.19,-4.37,2.62,0.21,0.24,-0.06,7.0,-3.62,-0.37,-0.41,0.69,0.03,5.12,-2.19,-0.81,0.13,-0.03,-0.03,23.44,-2.94,5.69,downSwap
-1.87,-4.9,-7.81,-155.87,-209.56,145.56,-2.66,-7.16,-12.87,-28.81,81.31,-64.87,-11.02,6.98,-1.95,42.75,660.5,-277.44,-23.19,-0.85,9.91,37.31,442.94,-8.25,0.69,2.33,8.62,131.19,-51.63,17.19,-0.41,1.92,1.45,8.0,-65.19,-2.12,0.84,-0.11,-1.14,36.94,-57.62,32.5,-0.93,0.63,0.29,8.19,-29.25,19.06,0.0,-0.97,-0.27,48.13,-17.75,10.44,0.03,-0.92,-0.24,0.0,-9.5,3.19,-0.4,1.04,0.14,12.0,-6.56,-1.87,0.2,0.77,-0.01,12.88,-9.56,8.69,0.21,0.19,-0.03,5.87,-3.69,4.81,0.15,0.19,0.08,-1.37,-0.25,2.87,0.1,0.43,0.3,-14.13,-0.44,2.69,downSwap
-0.7,-2.45,-6.54,-44.75,-151.12,102.12,-1.71,-6.53,-12.62,-3.5,82.12,-42.5,-3.25,-4.17,-2.94,69.44,642.75,-289.44,-19.64,-0.9,0.31,-5.37,495.25,-95.38,-3.26,1.33,10.14,85.69,-0.5,1.44,0.85,3.85,3.49,42.88,-65.12,3.06,-1.18,-0.13,-0.13,19.94,-71.31,31.94,-0.19,-0.56,0.18,-1.19,-59.44,46.44,-0.13,0.18,0.02,-22.13,-29.63,30.69,-0.2,0.12,0.1,6.0,-14.0,16.94,-0.05,0.1,0.06,7.19,-2.69,4.81,0.23,0.07,0.3,-4.69,0.37,-2.69,0.11,0.5,0.65,1.0,-2.75,1.12,0.17,0.69,0.5,7.94,-7.37,3.12,0.29,0.31,0.49,10.0,-4.44,7.75,downSwap
-1.04,-4.28,-8.08,-82.25,-250.94,131.25,-1.65,-2.76,-9.9,-27.75,36.19,-21.31,-7.7,-5.31,-6.71,65.44,565.25,-270.56,-13.8,1.08,2.78,40.56,452.06,-60.75,-1.86,0.15,8.2,64.5,27.06,-38.44,0.48,2.93,1.86,50.81,-71.37,13.13,0.74,-0.21,-1.23,22.56,-62.69,26.69,1.0,-0.33,-0.73,13.69,-32.56,21.87,-0.44,-0.02,-0.55,-1.81,-25.37,12.0,0.18,0.39,-0.36,4.94,-17.12,13.13,-0.36,0.11,-0.11,-4.25,-5.81,7.25,-0.08,0.24,-0.08,-9.88,-4.62,13.19,0.16,-0.26,-0.11,6.44,-8.5,11.75,-0.05,-0.24,-0.17,-4.5,-9.06,5.56,0.14,-0.08,-0.29,2.37,-6.62,4.0,downSwap
-1.78,-2.18,-4.63,-83.75,-372.56,171.25,-4.85,-3.31,-10.0,-20.31,-241.44,118.5,-6.97,-5.39,-13.81,5.94,336.5,-183.87,0.71,0.53,-3.41,-108.87,485.63,-233.81,-8.75,-2.11,11.08,99.56,135.19,-20.19,0.31,0.93,2.39,111.37,-56.81,10.81,-1.18,0.37,-1.32,55.12,-62.44,18.62,-1.61,-2.06,-1.73,58.63,-40.69,39.44,0.06,-1.82,-1.95,20.69,-6.81,12.94,-0.61,-1.19,-1.2,-16.31,3.5,-0.13,-0.51,-0.61,-0.41,-10.69,2.12,-6.75,-0.33,-0.6,-0.7,-4.19,-4.81,5.62,-0.24,-0.2,-0.68,-4.31,-8.69,5.56,-0.67,0.06,-0.8,-1.75,-6.19,5.5,-0.29,-0.97,-0.62,0.25,-3.31,5.62,downSwap
-0.77,-2.39,-6.27,-66.06,-324.75,152.62,-3.49,-7.11,-12.93,-20.56,-110.25,62.06,-9.46,-5.33,-7.39,25.56,581.63,-250.94,-21.58,2.5,3.91,81.37,524.69,-60.38,0.05,-0.56,7.04,71.5,-0.62,-2.0,-0.33,0.94,0.43,13.88,-53.0,5.62,0.24,-0.78,-1.25,49.69,-48.81,24.81,0.27,-0.03,-0.75,-13.62,-23.75,19.0,-0.76,-0.68,-0.1,26.5,-27.19,13.75,-0.8,0.28,-0.26,2.12,-23.81,14.69,-0.46,-0.3,-0.45,-1.0,-29.12,20.12,-0.16,0.0,-0.64,-6.75,-26.06,23.06,-0.33,-0.06,-0.55,-5.87,-14.69,18.62,-0.62,-0.03,-0.27,-13.88,-11.31,16.75,-0.22,0.18,0.01,-4.25,-13.75,20.44,downSwap
-2.97,0.2,-0.36,-76.12,-334.75,136.88,-2.15,-2.61,-10.17,1.75,-272.31,115.69,-4.83,-8.51,-12.9,3.06,25.12,-22.44,-10.92,3.73,6.11,36.88,770.19,-305.5,-18.74,6.74,8.94,139.31,354.19,-114.0,1.65,1.59,5.95,81.31,-49.81,1.62,-0.39,3.3,-0.12,37.31,-66.69,18.69,-0.53,0.57,-0.37,30.25,-70.75,68.5,-0.3,-0.14,-0.72,-13.81,-36.69,50.75,-0.33,-1.72,-0.79,-33.06,-17.0,25.69,-0.04,-0.89,-0.42,-19.75,-11.31,17.31,0.25,-0.36,-0.29,-5.87,-11.31,7.44,0.26,-0.44,-0.29,0.19,-9.94,5.75,0.23,-0.33,-0.41,1.06,-5.94,3.37,0.1,-0.01,-0.22,-15.44,-3.75,4.44,downSwap
-4.26,3.28,1.84,-22.06,-272.25,121.62,-2.42,-2.15,-6.75,-53.31,-269.75,108.94,-1.5,-2.33,-8.4,-10.06,-14.75,21.81,-4.76,-2.43,-8.58,63.13,377.25,-171.5,-12.69,-5.35,-7.43,-132.0,582.75,-101.87,-6.8,4.17,9.8,92.31,93.44,-53.44,1.28,1.78,3.78,87.75,-71.87,31.25,-0.25,0.49,-0.67,12.25,-59.63,11.81,0.61,-0.49,-1.25,13.75,-47.56,32.69,0.18,-0.71,-0.54,-33.06,-16.94,25.25,-0.35,-0.26,-0.16,9.5,-8.63,1.62,-0.47,0.73,0.07,30.62,-0.25,-9.75,-0.07,0.0,0.05,37.88,-3.62,-0.13,0.12,-0.29,-0.17,32.75,-9.0,-1.25,-0.02,0.87,-0.38,16.44,-5.31,4.69,downSwap
-5.46,3.22,5.66,-81.44,-103.62,59.94,-6.39,2.25,-0.46,-113.19,-353.69,165.44,-2.94,-2.85,-9.94,25.75,-311.06,114.06,-2.66,-3.1,-11.02,16.31,111.5,-48.5,-8.58,10.23,-3.51,-38.13,504.87,-203.94,-13.31,0.4,6.35,54.94,321.69,-50.81,-1.08,2.24,6.07,74.69,-5.19,-6.0,0.83,0.91,1.83,56.69,-65.44,7.44,-0.03,0.18,-0.87,42.69,-64.12,27.13,0.0,0.05,-0.51,2.56,-40.38,28.69,-0.14,-0.5,-0.32,-7.19,-16.5,16.44,-0.34,0.18,-0.39,-16.87,-4.06,8.25,-0.02,0.13,-0.07,-16.69,-8.31,4.25,0.02,0.05,-0.18,3.44,-7.37,3.37,-0.02,-0.2,-0.07,-4.69,-3.69,4.0,downSwap
-1.9,-0.76,-3.26,-50.19,-324.62,140.06,-2.44,-4.66,-10.39,1.19,-167.37,58.69,-2.03,-4.61,-10.04,-1.12,377.38,-173.13,-4.68,0.42,-5.59,-95.31,537.0,-67.69,-3.94,3.37,8.12,211.69,65.62,-45.5,-0.49,0.28,3.04,54.69,-39.56,7.75,0.28,0.61,-0.09,-9.06,-56.75,12.44,-0.03,0.95,-0.47,13.75,-54.88,36.0,0.46,-0.09,-1.39,-15.88,-12.88,43.19,0.81,0.18,-1.53,-35.69,23.5,47.19,0.1,-0.14,-0.38,-46.5,24.69,64.75,0.43,-1.15,-0.14,-14.87,-30.19,88.69,0.18,-2.05,-0.64,-22.75,-89.06,92.19,-0.28,-0.82,-0.66,-13.69,-121.31,97.81,-1.39,-0.71,-1.1,-49.75,-124.19,83.87,downSwap
-2.59,4.32,3.32,-82.12,-204.44,100.38,-2.26,-3.03,-10.87,-171.31,-157.56,27.75,-6.82,-1.43,-12.14,-73.5,402.56,-170.38,10.41,3.77,-0.81,-133.69,596.44,-77.44,4.09,26.88,6.06,-121.25,-16.37,34.44,-1.67,-6.22,-2.0,-143.25,-61.88,8.06,-0.32,2.51,-0.55,91.5,-64.0,37.75,-0.14,-0.42,-0.75,-23.5,-54.38,34.56,0.91,0.08,-1.24,44.13,-41.37,40.25,1.23,0.07,-0.28,21.19,-8.13,26.06,-0.01,-0.14,-0.08,22.75,14.63,18.56,-0.61,0.11,-0.21,-0.25,13.69,19.37,-1.02,-0.66,-0.2,16.44,-11.88,33.5,-0.91,-0.04,0.06,19.62,-37.06,47.75,-1.38,-0.56,-0.24,15.81,-54.06,31.25,downSwap
-6.82,3.97,5.83,31.12,-256.94,147.81,-3.23,-2.2,-7.62,-82.81,-392.25,150.38,-4.55,-6.98,-15.33,-61.75,-153.25,42.75,-9.36,-2.98,-6.35,1.25,568.44,-252.69,-14.43,-3.97,3.88,99.19,450.12,-86.37,-2.07,4.0,7.87,56.88,55.0,-23.62,-0.51,2.17,1.13,88.69,-14.94,39.06,-0.67,-0.63,0.02,3.0,-28.62,23.44,-0.48,-0.15,-0.21,11.12,-35.13,30.44,-0.09,-0.16,-0.83,-10.75,-35.5,26.19,-0.37,0.26,-0.6,-12.88,-29.25,25.69,-0.3,0.51,0.15,-11.12,-30.5,22.37,0.04,-0.29,-0.04,-9.5,-36.13,20.31,-0.17,-0.01,-0.23,-12.06,-36.38,20.88,-0.48,0.17,-0.15,-15.38,-43.31,24.12,downSwap
-0.22,-1.39,-7.05,-29.94,-307.31,146.25,-1.87,-1.18,-8.82,-32.38,-116.94,49.13,-6.45,-2.27,-6.84,67.94,529.87,-211.62,-22.98,-2.11,-9.19,-147.87,654.38,-58.19,-7.57,4.61,8.56,152.12,160.56,-58.06,0.55,4.32,0.85,17.37,-35.63,10.06,0.82,-0.22,-0.62,-11.94,-26.44,8.69,-0.35,-0.11,-0.58,16.37,-5.75,5.81,-0.68,-0.47,0.5,-4.37,-12.19,10.25,-0.94,0.46,1.02,-7.87,-40.5,16.56,-0.67,0.86,0.39,-0.31,-61.63,34.13,-0.53,0.59,-0.13,-6.87,-70.62,46.06,-0.3,0.87,-0.42,0.88,-67.62,47.62,-0.19,0.06,-0.72,2.87,-49.25,38.38,-0.38,0.21,-0.6,3.62,-24.31,24.69,downSwap
-4.4,-2.68,-8.57,-39.13,-215.62,97.06,-3.83,-4.16,-11.13,-0.62,150.87,-78.62,-5.79,8.58,-5.35,-133.31,462.19,-191.88,-12.52,-2.31,7.38,111.69,237.69,-71.06,-2.84,-0.78,6.56,29.44,40.25,-5.69,0.46,0.85,0.27,21.06,-2.81,19.44,0.69,0.17,-0.12,1.69,-13.44,3.06,-0.55,0.07,0.0,12.13,-17.19,1.62,-0.17,0.44,0.27,11.38,-32.19,8.75,-0.07,0.34,-0.15,12.44,-26.5,9.5,-0.53,0.63,0.04,-9.88,-18.0,10.0,-0.38,0.5,0.04,-1.19,-20.12,9.44,-0.63,1.12,-0.05,-13.69,-21.0,11.44,0.08,-0.7,-0.26,-11.81,-26.75,15.88,0.26,-0.06,-0.29,7.56,-16.69,13.25,downSwap
-2.79,0.57,-6.86,2.19,-311.56,116.44,-2.82,-2.43,-11.29,12.5,-27.44,3.75,-4.07,1.24,-6.07,-9.75,481.19,-190.31,-17.16,2.06,5.11,10.5,396.0,-75.5,-1.69,10.93,6.67,170.94,-0.13,-14.44,0.38,0.26,-0.45,-26.44,-55.31,22.37,-0.6,-0.06,-0.73,26.0,-32.69,19.56,-0.28,0.07,-0.59,-9.44,-19.5,7.31,-0.52,0.85,-0.23,18.94,-32.81,17.37,-0.12,0.72,0.07,-3.0,-21.69,16.75,0.27,-0.44,-0.24,0.19,-7.19,9.06,-0.13,0.62,-0.25,-9.06,-3.37,0.31,-0.27,0.42,-0.16,21.62,-1.81,5.12,-0.07,0.06,-0.19,-7.94,1.12,-2.25,-0.04,0.32,0.08,1.75,-2.12,1.37,downSwap
-2.23,2.45,0.49,7.19,-361.12,89.13,-3.85,-1.47,-8.56,-21.75,-280.69,126.62,-2.54,-6.05,-15.02,16.0,92.19,-30.81,-9.56,4.41,5.3,-84.69,696.31,-232.37,-13.93,-0.74,5.96,68.87,218.94,-98.87,-1.86,1.84,6.74,26.5,32.75,-23.25,0.21,0.1,0.96,53.06,-4.62,8.13,0.47,0.61,0.37,41.63,-4.69,5.56,-0.21,0.53,0.01,17.12,-14.81,12.31,-0.15,0.19,0.29,30.19,-12.88,11.94,-0.01,-0.01,0.42,-8.56,-6.62,8.31,0.25,0.05,0.16,-4.19,-5.94,4.62,-0.02,0.18,-0.08,-5.37,-3.25,2.94,-0.14,0.73,0.23,-8.81,-2.75,3.75,0.05,0.17,0.25,-10.25,-2.69,4.12,downSwap
-3.21,1.97,-3.22,-39.19,-375.87,133.5,-2.87,-1.22,-9.49,-28.5,-232.62,115.31,-6.99,-2.36,-12.04,88.94,300.5,-132.44,8.89,3.54,2.82,-205.37,479.12,-194.25,-4.6,7.17,6.71,127.31,110.12,-30.94,-1.2,0.84,2.66,37.56,-5.56,-3.81,0.59,-0.29,-0.44,66.44,-11.63,20.25,0.0,0.57,-0.02,-20.75,-9.06,4.37,0.05,-0.04,-0.58,33.56,-0.94,11.81,-0.04,-0.05,-0.01,-8.56,4.87,-3.75,-0.09,0.01,0.6,0.0,1.19,-2.12,0.07,0.24,0.4,4.69,-4.06,-1.06,0.2,-0.07,-0.02,6.37,-8.19,-0.37,0.18,0.08,-0.02,-3.0,-5.69,0.06,0.06,0.37,0.02,2.25,-0.56,-0.44,downSwap
-0.75,-2.28,-8.26,-60.56,-371.87,133.75,-1.45,-1.82,-10.21,65.19,-44.94,29.37,-14.92,15.76,-4.48,33.19,664.87,-199.44,-15.73,-2.62,9.19,96.25,295.0,-43.81,-2.14,4.19,8.39,140.75,7.44,-1.69,-0.66,0.39,0.0,-36.56,3.87,12.63,-0.8,0.76,-0.33,-1.62,-9.38,2.81,-0.17,0.24,0.16,44.88,-28.12,15.25,-0.14,-0.47,0.48,1.37,-30.81,19.25,0.15,-0.21,0.29,4.25,-28.0,9.31,0.16,0.06,0.03,2.81,-31.19,10.88,0.08,0.75,0.02,-2.44,-26.56,17.62,0.17,0.04,-0.06,-1.69,-26.81,17.87,0.06,-0.03,0.0,-6.31,-26.37,19.12,0.57,-0.21,-0.41,13.75,-18.75,13.81,downSwap
-3.98,4.83,1.9,45.69,-285.13,93.37,0.45,-2.01,-7.62,-13.62,-256.0,124.62,-3.47,-5.66,-17.37,32.75,162.69,-72.75,5.95,8.56,-2.9,-270.88,579.19,-104.31,-2.15,1.1,6.59,197.69,57.31,-68.62,0.08,1.75,1.87,24.19,-13.13,0.62,0.63,-0.38,0.08,-22.0,-15.94,6.37,-0.79,-0.05,0.71,-0.94,-13.06,8.06,-0.38,-0.33,0.27,9.44,-28.5,19.0,-0.12,0.64,0.42,-1.81,-38.94,16.69,0.35,0.29,-0.04,4.12,-32.06,17.87,0.21,-0.08,-0.21,-1.81,-14.19,12.44,-0.19,0.37,-0.15,-0.81,-5.12,3.81,0.34,-0.14,-0.14,2.37,-3.19,6.31,0.18,-0.01,0.1,-1.44,-1.75,1.94,downSwap
-2.62,3.11,1.64,-45.25,-303.81,110.69,-2.97,-3.26,-9.18,-28.06,-243.06,115.56,-3.1,-2.99,-12.37,21.94,125.25,-59.31,4.19,-3.87,-3.5,-180.5,427.0,-212.94,-7.59,-3.7,6.02,69.0,138.19,-76.75,-0.97,6.42,1.85,-14.19,-3.44,20.37,0.54,-0.85,-1.34,-8.56,-19.31,10.81,0.06,0.86,-0.32,14.0,-5.25,3.56,-0.35,-0.54,0.34,-12.25,-7.37,10.81,-0.26,0.61,0.52,3.56,-13.31,8.81,0.03,-0.15,0.33,-15.13,-14.63,12.0,0.36,0.2,-0.05,-9.88,-19.37,11.94,0.04,-0.36,-0.12,-11.38,-11.12,5.62,-0.1,0.2,-0.11,2.31,-5.31,3.5,-0.28,0.43,0.09,-2.0,-1.06,1.94,downSwap
-1.94,-0.17,-3.72,-76.69,-301.94,131.0,-1.98,-3.05,-10.05,-8.5,-152.81,52.06,-1.65,-4.34,-4.99,-18.69,435.81,-171.81,-11.52,-1.72,-8.13,-138.88,483.81,-70.44,-1.55,-1.35,6.03,99.06,63.94,-60.88,-0.19,-0.39,1.18,39.5,7.0,7.37,0.0,0.65,0.6,23.75,-16.5,9.94,-0.75,1.18,-0.12,17.31,-13.0,17.31,0.08,-0.67,-0.36,18.62,-22.44,21.56,0.0,0.06,-0.05,2.69,-15.94,17.81,0.08,-0.38,0.2,-1.44,-8.44,10.38,-0.01,0.28,0.05,-0.69,-10.69,-1.62,0.04,-0.11,-0.17,-0.06,-8.94,0.88,-0.02,0.0,-0.17,-1.75,-5.75,-0.44,-0.04,0.24,-0.08,-0.13,-0.5,0.94,downSwap
-3.85,0.7,3.46,18.44,-243.12,76.37,-1.4,-0.55,-3.35,-30.31,-322.06,125.62,-2.29,-2.79,-11.69,-14.87,-148.87,62.25,-2.81,-6.53,-8.3,6.75,461.38,-157.25,-15.83,0.42,-3.22,-158.75,513.31,-76.31,-2.34,4.25,8.08,125.44,54.88,-31.81,0.33,0.94,0.06,9.94,-24.25,12.13,0.21,0.49,-0.71,42.56,-7.94,8.75,-0.94,0.13,-0.11,-7.62,-1.31,12.88,-0.19,0.39,0.45,8.94,-23.87,23.25,0.03,0.27,0.0,3.94,-23.25,16.56,-0.04,0.46,0.32,18.81,-20.37,15.38,0.19,0.04,-0.22,18.0,-14.06,13.75,-0.13,0.11,0.0,-6.06,-3.75,5.56,-0.11,-0.3,0.03,-14.44,2.81,2.81,downSwap
-3.46,-1.53,-7.07,-28.44,-285.63,147.06,-3.54,-8.13,-13.22,3.75,-37.25,-4.81,-5.29,1.46,6.85,-90.31,686.81,-245.81,-17.82,-0.76,4.29,141.0,339.31,-89.81,-0.35,5.38,8.34,89.0,4.75,0.0,0.41,-0.67,-0.52,25.75,-12.56,17.5,0.1,1.01,-0.13,10.31,-21.69,12.0,-0.06,-0.78,0.36,0.25,-12.88,21.12,-0.74,0.59,0.31,0.44,-5.44,6.81,0.01,-0.22,0.08,8.25,-6.5,3.56,0.18,-0.27,-0.19,-4.12,-4.12,0.94,0.03,0.09,0.0,-12.25,-7.87,7.75,-0.01,0.25,0.05,-7.0,-7.31,9.63,0.06,0.25,0.02,2.44,-6.62,6.81,0.0,0.05,0.04,-2.31,-6.44,6.37,downSwap
